Linux 6.14.0-33-generic (revathy-Lenovo-ideapad-130-15IKB) 	11/20/2025 	_x86_64_	(8 CPU)

11:20:38 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:21:58 AM     0     12175    0.00    5.00    0.00    0.00    5.00     3  kworker/u32:3-events_unbound

11:21:58 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:21:59 AM     0        17    0.00    1.00    0.00    0.00    1.00     0  ksoftirqd/0
11:21:59 AM     0        18    0.00    1.00    0.00    0.00    1.00     5  rcu_preempt
11:21:59 AM     0       317    1.00    0.00    0.00    0.00    1.00     3  systemd-journal
11:21:59 AM     0       859    0.00    3.00    0.00    0.00    3.00     2  wpa_supplicant
11:21:59 AM  1000      2138    6.00    4.00    0.00    0.00   10.00     6  gnome-shell
11:21:59 AM  1000      2699    1.00    0.00    0.00    0.00    1.00     2  xdg-desktop-por
11:21:59 AM  1000      4344    0.00    1.00    0.00    0.00    1.00     1  Privileged Cont
11:21:59 AM  1000      4391  111.00    8.00    0.00    0.00  119.00     5  Isolated Web Co
11:21:59 AM  1000      4529   32.00   21.00    0.00    3.00   53.00     1  gnome-terminal-
11:21:59 AM     0      7180    0.00    1.00    0.00    1.00    1.00     0  kworker/0:1-i915-unordered
11:21:59 AM  1000      7401    2.00    3.00    0.00    0.00    5.00     7  top
11:21:59 AM     0      8297    0.00    4.00    0.00    1.00    4.00     2  kworker/u32:1-events_unbound
11:21:59 AM     0      8804    0.00    2.00    0.00    0.00    2.00     1  kworker/u32:2-events_unbound
11:21:59 AM  1000     11667   12.00    4.00    0.00    1.00   16.00     5  gnome-control-c
11:21:59 AM  1000     11828   71.00   27.00    0.00    0.00   98.00     0  server
11:21:59 AM   122     11832    1.00    0.00    0.00    0.00    1.00     7  postgres
11:21:59 AM   122     11836    1.00    0.00    0.00    0.00    1.00     6  postgres
11:21:59 AM   122     11838    1.00    0.00    0.00    0.00    1.00     6  postgres
11:21:59 AM   122     11844    1.00    0.00    0.00    0.00    1.00     1  postgres
11:21:59 AM   122     11847    1.00    0.00    0.00    0.00    1.00     6  postgres
11:21:59 AM   122     11849    1.00    1.00    0.00    0.00    2.00     1  postgres
11:21:59 AM   122     11851    1.00    0.00    0.00    0.00    1.00     1  postgres
11:21:59 AM   122     11855    1.00    0.00    0.00    0.00    1.00     4  postgres
11:21:59 AM   122     11859    1.00    0.00    0.00    0.00    1.00     1  postgres
11:21:59 AM   122     11860    1.00    1.00    0.00    0.00    2.00     1  postgres
11:21:59 AM   122     11861    0.00    1.00    0.00    0.00    1.00     5  postgres
11:21:59 AM   122     11865    1.00    0.00    0.00    0.00    1.00     3  postgres
11:21:59 AM   122     11868    1.00    1.00    0.00    0.00    2.00     4  postgres
11:21:59 AM   122     11871    1.00    0.00    0.00    0.00    1.00     1  postgres
11:21:59 AM   122     11873    0.00    1.00    0.00    0.00    1.00     5  postgres
11:21:59 AM   122     11877    1.00    1.00    0.00    0.00    2.00     5  postgres
11:21:59 AM   122     11880    1.00    1.00    0.00    0.00    2.00     3  postgres
11:21:59 AM   122     11882    1.00    0.00    0.00    0.00    1.00     3  postgres
11:21:59 AM   122     11887    1.00    0.00    0.00    0.00    1.00     2  postgres
11:21:59 AM   122     11889    1.00    0.00    0.00    0.00    1.00     7  postgres
11:21:59 AM   122     11892    1.00    0.00    0.00    0.00    1.00     5  postgres
11:21:59 AM   122     11893    1.00    0.00    0.00    0.00    1.00     6  postgres
11:21:59 AM   122     11894    1.00    0.00    0.00    0.00    1.00     2  postgres
11:21:59 AM   122     11896    1.00    0.00    0.00    0.00    1.00     5  postgres
11:21:59 AM   122     11901    1.00    0.00    0.00    0.00    1.00     6  postgres
11:21:59 AM   122     11910    1.00    0.00    0.00    0.00    1.00     2  postgres
11:21:59 AM   122     11914    1.00    0.00    0.00    0.00    1.00     1  postgres
11:21:59 AM   122     11921    1.00    0.00    0.00    0.00    1.00     2  postgres
11:21:59 AM   122     11922    0.00    1.00    0.00    0.00    1.00     1  postgres
11:21:59 AM   122     11923    1.00    1.00    0.00    0.00    2.00     4  postgres
11:21:59 AM   122     11924    1.00    0.00    0.00    0.00    1.00     5  postgres
11:21:59 AM  1000     11928   87.00   37.00    0.00    0.00  124.00     2  load_generator
11:21:59 AM  1000     11951    3.00    6.00    0.00    0.00    9.00     7  pidstat
11:21:59 AM     0     12175    0.00    5.00    0.00    1.00    5.00     5  kworker/u32:3-events_unbound

11:21:59 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:22:00 AM     0       317    0.00    1.00    0.00    0.00    1.00     5  systemd-journal
11:22:00 AM   101       759    3.00    0.00    0.00    1.00    3.00     3  dbus-daemon
11:22:00 AM   102       832    1.00    1.00    0.00    0.00    2.00     4  rsyslogd
11:22:00 AM     0       851    2.00    0.00    0.00    0.00    2.00     4  NetworkManager
11:22:00 AM     0       859    2.00    0.00    0.00    0.00    2.00     4  wpa_supplicant
11:22:00 AM  1000      2138    9.00    3.00    0.00    1.00   12.00     5  gnome-shell
11:22:00 AM  1000      2340    2.00    0.00    0.00    1.00    2.00     5  gsd-sharing
11:22:00 AM  1000      3068    0.00    1.00    0.00    0.00    1.00     1  code
11:22:00 AM  1000      3195    1.00    0.00    0.00    0.00    1.00     7  code
11:22:00 AM  1000      3862    1.00    0.00    0.00    0.00    1.00     4  firefox
11:22:00 AM  1000      4400    1.00    0.00    0.00    0.00    1.00     7  Isolated Web Co
11:22:00 AM  1000      4529   26.00   23.00    0.00    1.00   49.00     1  gnome-terminal-
11:22:00 AM     0      7180    0.00    1.00    0.00    1.00    1.00     0  kworker/0:1-i915-unordered
11:22:00 AM     0      8297    0.00    3.00    0.00    1.00    3.00     2  kworker/u32:1-events_unbound
11:22:00 AM     0      8804    0.00    2.00    0.00    0.00    2.00     6  kworker/u32:2-events_unbound
11:22:00 AM  1000     11667   13.00    3.00    0.00    1.00   16.00     4  gnome-control-c
11:22:00 AM  1000     11828   71.00   27.00    0.00    0.00   98.00     0  server
11:22:00 AM   122     11831    1.00    0.00    0.00    0.00    1.00     6  postgres
11:22:00 AM   122     11839    1.00    0.00    0.00    0.00    1.00     6  postgres
11:22:00 AM   122     11840    1.00    0.00    0.00    0.00    1.00     6  postgres
11:22:00 AM   122     11846    1.00    0.00    0.00    0.00    1.00     1  postgres
11:22:00 AM   122     11848    1.00    0.00    0.00    0.00    1.00     2  postgres
11:22:00 AM   122     11853    1.00    1.00    0.00    0.00    2.00     6  postgres
11:22:00 AM   122     11855    0.00    1.00    0.00    0.00    1.00     6  postgres
11:22:00 AM   122     11857    1.00    0.00    0.00    0.00    1.00     6  postgres
11:22:00 AM   122     11859    0.00    1.00    0.00    0.00    1.00     5  postgres
11:22:00 AM   122     11861    1.00    0.00    0.00    0.00    1.00     5  postgres
11:22:00 AM   122     11863    1.00    0.00    0.00    0.00    1.00     5  postgres
11:22:00 AM   122     11866    0.00    1.00    0.00    0.00    1.00     5  postgres
11:22:00 AM   122     11872    1.00    0.00    0.00    0.00    1.00     7  postgres
11:22:00 AM   122     11879    1.00    0.00    0.00    0.00    1.00     3  postgres
11:22:00 AM   122     11881    1.00    0.00    0.00    0.00    1.00     7  postgres
11:22:00 AM   122     11885    1.00    0.00    0.00    0.00    1.00     1  postgres
11:22:00 AM   122     11886    1.00    0.00    0.00    0.00    1.00     6  postgres
11:22:00 AM   122     11895    1.00    0.00    0.00    0.00    1.00     5  postgres
11:22:00 AM   122     11896    0.00    1.00    0.00    0.00    1.00     4  postgres
11:22:00 AM   122     11897    1.00    0.00    0.00    0.00    1.00     6  postgres
11:22:00 AM   122     11900    1.00    0.00    0.00    0.00    1.00     7  postgres
11:22:00 AM   122     11903    1.00    0.00    0.00    0.00    1.00     7  postgres
11:22:00 AM   122     11907    1.00    0.00    0.00    0.00    1.00     6  postgres
11:22:00 AM   122     11908    1.00    1.00    0.00    0.00    2.00     4  postgres
11:22:00 AM   122     11911    1.00    0.00    0.00    0.00    1.00     7  postgres
11:22:00 AM   122     11918    1.00    0.00    0.00    0.00    1.00     3  postgres
11:22:00 AM  1000     11928   88.00   35.00    0.00    0.00  123.00     2  load_generator
11:22:00 AM  1000     11951    3.00    5.00    0.00    0.00    8.00     7  pidstat
11:22:00 AM     0     12175    0.00    4.00    0.00    1.00    4.00     5  kworker/u32:3-events_unbound

11:22:00 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:22:01 AM     0        18    0.00    1.00    0.00    0.00    1.00     6  rcu_preempt
11:22:01 AM   101       759    1.00    0.00    0.00    0.00    1.00     6  dbus-daemon
11:22:01 AM     0       851    1.00    1.00    0.00    0.00    2.00     7  NetworkManager
11:22:01 AM     0       859    0.00    3.00    0.00    0.00    3.00     4  wpa_supplicant
11:22:01 AM  1000      2138    4.00    2.00    0.00    0.00    6.00     6  gnome-shell
11:22:01 AM  1000      3195    0.00    1.00    0.00    0.00    1.00     5  code
11:22:01 AM  1000      4529   28.00   23.00    0.00    1.00   51.00     4  gnome-terminal-
11:22:01 AM     0      7180    0.00    1.00    0.00    1.00    1.00     0  kworker/0:1-events_freezable
11:22:01 AM     0      8297    0.00    3.00    0.00    0.00    3.00     1  kworker/u32:1-events_unbound
11:22:01 AM     0      8804    0.00    4.00    0.00    0.00    4.00     6  kworker/u32:2-events_unbound
11:22:01 AM  1000     11667   10.00    2.00    0.00    0.00   12.00     3  gnome-control-c
11:22:01 AM  1000     11828   76.00   22.00    0.00    0.00   98.00     0  server
11:22:01 AM   122     11829    1.00    0.00    0.00    0.00    1.00     5  postgres
11:22:01 AM   122     11837    0.00    1.00    0.00    0.00    1.00     6  postgres
11:22:01 AM   122     11841    1.00    0.00    0.00    0.00    1.00     4  postgres
11:22:01 AM   122     11843    0.00    1.00    0.00    0.00    1.00     6  postgres
11:22:01 AM   122     11844    1.00    0.00    0.00    0.00    1.00     4  postgres
11:22:01 AM   122     11847    1.00    0.00    0.00    0.00    1.00     5  postgres
11:22:01 AM   122     11854    1.00    0.00    0.00    0.00    1.00     5  postgres
11:22:01 AM   122     11857    0.00    1.00    0.00    0.00    1.00     6  postgres
11:22:01 AM   122     11858    1.00    0.00    0.00    0.00    1.00     4  postgres
11:22:01 AM   122     11873    1.00    0.00    0.00    0.00    1.00     5  postgres
11:22:01 AM   122     11874    1.00    0.00    0.00    0.00    1.00     5  postgres
11:22:01 AM   122     11889    0.00    1.00    0.00    0.00    1.00     6  postgres
11:22:01 AM   122     11891    0.00    1.00    0.00    0.00    1.00     1  postgres
11:22:01 AM   122     11896    1.00    0.00    0.00    0.00    1.00     7  postgres
11:22:01 AM   122     11899    1.00    0.00    0.00    0.00    1.00     6  postgres
11:22:01 AM   122     11903    0.00    1.00    0.00    0.00    1.00     7  postgres
11:22:01 AM   122     11904    0.00    1.00    0.00    0.00    1.00     1  postgres
11:22:01 AM   122     11913    1.00    0.00    0.00    0.00    1.00     5  postgres
11:22:01 AM   122     11915    1.00    0.00    0.00    0.00    1.00     7  postgres
11:22:01 AM   122     11916    1.00    0.00    0.00    0.00    1.00     7  postgres
11:22:01 AM   122     11917    1.00    0.00    0.00    0.00    1.00     3  postgres
11:22:01 AM   122     11919    1.00    0.00    0.00    0.00    1.00     7  postgres
11:22:01 AM   122     11921    1.00    0.00    0.00    0.00    1.00     7  postgres
11:22:01 AM  1000     11928   87.00   32.00    0.00    0.00  119.00     2  load_generator
11:22:01 AM  1000     11951    2.00    5.00    0.00    0.00    7.00     7  pidstat
11:22:01 AM     0     12175    0.00    2.00    0.00    0.00    2.00     3  kworker/u32:3-events_unbound

11:22:01 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:22:02 AM   990       747    0.00    1.00    0.00    0.00    1.00     2  systemd-oomd
11:22:02 AM   101       759    2.00    1.00    0.00    0.00    3.00     1  dbus-daemon
11:22:02 AM     0       851    2.00    0.00    0.00    0.00    2.00     7  NetworkManager
11:22:02 AM     0       859    0.00    3.00    0.00    0.00    3.00     7  wpa_supplicant
11:22:02 AM  1000      2138    6.00    3.00    0.00    0.00    9.00     4  gnome-shell
11:22:02 AM  1000      2340    1.00    1.00    0.00    0.00    2.00     1  gsd-sharing
11:22:02 AM  1000      2499    0.00    1.00    0.00    0.00    1.00     6  goa-identity-se
11:22:02 AM  1000      2699    0.00    1.00    0.00    0.00    1.00     5  xdg-desktop-por
11:22:02 AM  1000      4344    5.00    2.00    0.00    0.00    7.00     4  Privileged Cont
11:22:02 AM  1000      4529   27.00   23.00    0.00    1.00   50.00     5  gnome-terminal-
11:22:02 AM     0      7180    0.00    1.00    0.00    1.00    1.00     0  kworker/0:1-i915-unordered
11:22:02 AM  1000      7401    1.00    2.00    0.00    0.00    3.00     2  top
11:22:02 AM     0      8297    0.00    2.00    0.00    0.00    2.00     6  kworker/u32:1-events_unbound
11:22:02 AM     0      8804    0.00    4.00    0.00    1.00    4.00     6  kworker/u32:2-events_unbound
11:22:02 AM  1000     11667   12.00    2.00    0.00    0.00   14.00     3  gnome-control-c
11:22:02 AM  1000     11828   71.00   27.00    0.00    0.00   98.00     0  server
11:22:02 AM   122     11830    1.00    0.00    0.00    0.00    1.00     2  postgres
11:22:02 AM   122     11832    1.00    1.00    0.00    0.00    2.00     5  postgres
11:22:02 AM   122     11834    1.00    0.00    0.00    0.00    1.00     1  postgres
11:22:02 AM   122     11837    1.00    0.00    0.00    0.00    1.00     1  postgres
11:22:02 AM   122     11843    1.00    0.00    0.00    0.00    1.00     6  postgres
11:22:02 AM   122     11845    1.00    0.00    0.00    0.00    1.00     1  postgres
11:22:02 AM   122     11856    1.00    0.00    0.00    0.00    1.00     6  postgres
11:22:02 AM   122     11858    0.00    1.00    0.00    0.00    1.00     4  postgres
11:22:02 AM   122     11863    0.00    1.00    0.00    0.00    1.00     1  postgres
11:22:02 AM   122     11870    1.00    0.00    0.00    0.00    1.00     6  postgres
11:22:02 AM   122     11872    0.00    1.00    0.00    0.00    1.00     3  postgres
11:22:02 AM   122     11875    1.00    0.00    0.00    0.00    1.00     4  postgres
11:22:02 AM   122     11879    1.00    0.00    0.00    0.00    1.00     5  postgres
11:22:02 AM   122     11883    1.00    0.00    0.00    0.00    1.00     5  postgres
11:22:02 AM   122     11885    0.00    1.00    0.00    0.00    1.00     1  postgres
11:22:02 AM   122     11887    1.00    1.00    0.00    0.00    2.00     1  postgres
11:22:02 AM   122     11889    1.00    0.00    0.00    0.00    1.00     1  postgres
11:22:02 AM   122     11890    1.00    0.00    0.00    0.00    1.00     6  postgres
11:22:02 AM   122     11894    1.00    0.00    0.00    0.00    1.00     7  postgres
11:22:02 AM   122     11898    1.00    0.00    0.00    0.00    1.00     6  postgres
11:22:02 AM   122     11900    1.00    0.00    0.00    0.00    1.00     6  postgres
11:22:02 AM   122     11902    1.00    0.00    0.00    0.00    1.00     7  postgres
11:22:02 AM   122     11904    1.00    0.00    0.00    0.00    1.00     5  postgres
11:22:02 AM   122     11905    1.00    0.00    0.00    0.00    1.00     5  postgres
11:22:02 AM   122     11906    1.00    0.00    0.00    0.00    1.00     7  postgres
11:22:02 AM   122     11909    1.00    0.00    0.00    0.00    1.00     7  postgres
11:22:02 AM   122     11910    1.00    0.00    0.00    0.00    1.00     5  postgres
11:22:02 AM   122     11918    1.00    1.00    0.00    0.00    2.00     1  postgres
11:22:02 AM   122     11920    1.00    0.00    0.00    0.00    1.00     3  postgres
11:22:02 AM   122     11924    0.00    1.00    0.00    0.00    1.00     7  postgres
11:22:02 AM  1000     11928   88.00   36.00    0.00    0.00  124.00     2  load_generator
11:22:02 AM  1000     11951    2.00    6.00    0.00    0.00    8.00     7  pidstat
11:22:02 AM     0     12175    0.00    4.00    0.00    0.00    4.00     6  kworker/u32:3-events_unbound

11:22:02 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:22:03 AM     0        18    0.00    1.00    0.00    0.00    1.00     4  rcu_preempt
11:22:03 AM     0       691    0.00    1.00    0.00    0.00    1.00     0  irq/134-rtw88_pci
11:22:03 AM     0       859    0.00    3.00    0.00    0.00    3.00     6  wpa_supplicant
11:22:03 AM  1000      2138    5.00    3.00    0.00    0.00    8.00     5  gnome-shell
11:22:03 AM  1000      2699    1.00    0.00    0.00    0.00    1.00     4  xdg-desktop-por
11:22:03 AM  1000      3862    1.00    0.00    0.00    0.00    1.00     3  firefox
11:22:03 AM  1000      4391   39.00    0.00    0.00    0.00   39.00     7  Isolated Web Co
11:22:03 AM  1000      4529   26.00   24.00    0.00    1.00   50.00     1  gnome-terminal-
11:22:03 AM     0      7180    0.00    1.00    0.00    1.00    1.00     0  kworker/0:1-i915-unordered
11:22:03 AM     0      8297    0.00    3.00    0.00    0.00    3.00     5  kworker/u32:1-events_unbound
11:22:03 AM     0      8804    0.00    3.00    0.00    0.00    3.00     4  kworker/u32:2-events_unbound
11:22:03 AM  1000     11667    9.00    2.00    0.00    0.00   11.00     5  gnome-control-c
11:22:03 AM  1000     11828   73.00   25.00    0.00    0.00   98.00     0  server
11:22:03 AM   122     11831    1.00    0.00    0.00    0.00    1.00     5  postgres
11:22:03 AM   122     11835    1.00    0.00    0.00    0.00    1.00     5  postgres
11:22:03 AM   122     11840    1.00    1.00    0.00    0.00    2.00     5  postgres
11:22:03 AM   122     11842    1.00    0.00    0.00    0.00    1.00     5  postgres
11:22:03 AM   122     11849    1.00    0.00    0.00    0.00    1.00     4  postgres
11:22:03 AM   122     11850    1.00    0.00    0.00    0.00    1.00     4  postgres
11:22:03 AM   122     11855    1.00    0.00    0.00    0.00    1.00     3  postgres
11:22:03 AM   122     11859    1.00    0.00    0.00    0.00    1.00     6  postgres
11:22:03 AM   122     11860    1.00    0.00    0.00    0.00    1.00     5  postgres
11:22:03 AM   122     11863    1.00    0.00    0.00    0.00    1.00     5  postgres
11:22:03 AM   122     11864    1.00    0.00    0.00    0.00    1.00     4  postgres
11:22:03 AM   122     11865    1.00    0.00    0.00    0.00    1.00     3  postgres
11:22:03 AM   122     11866    1.00    0.00    0.00    0.00    1.00     5  postgres
11:22:03 AM   122     11867    1.00    1.00    0.00    0.00    2.00     6  postgres
11:22:03 AM   122     11869    1.00    0.00    0.00    0.00    1.00     6  postgres
11:22:03 AM   122     11872    1.00    0.00    0.00    0.00    1.00     5  postgres
11:22:03 AM   122     11876    1.00    1.00    0.00    0.00    2.00     6  postgres
11:22:03 AM   122     11877    1.00    0.00    0.00    0.00    1.00     2  postgres
11:22:03 AM   122     11879    0.00    1.00    0.00    0.00    1.00     5  postgres
11:22:03 AM   122     11882    1.00    0.00    0.00    0.00    1.00     4  postgres
11:22:03 AM   122     11886    0.00    1.00    0.00    0.00    1.00     6  postgres
11:22:03 AM   122     11888    1.00    1.00    0.00    0.00    2.00     5  postgres
11:22:03 AM   122     11891    1.00    0.00    0.00    0.00    1.00     6  postgres
11:22:03 AM   122     11892    0.00    1.00    0.00    0.00    1.00     4  postgres
11:22:03 AM   122     11893    1.00    0.00    0.00    0.00    1.00     6  postgres
11:22:03 AM   122     11895    1.00    0.00    0.00    0.00    1.00     7  postgres
11:22:03 AM   122     11901    1.00    0.00    0.00    0.00    1.00     7  postgres
11:22:03 AM   122     11906    0.00    1.00    0.00    0.00    1.00     7  postgres
11:22:03 AM   122     11911    1.00    0.00    0.00    0.00    1.00     5  postgres
11:22:03 AM   122     11913    0.00    1.00    0.00    0.00    1.00     6  postgres
11:22:03 AM   122     11916    0.00    1.00    0.00    0.00    1.00     4  postgres
11:22:03 AM   122     11922    1.00    0.00    0.00    0.00    1.00     3  postgres
11:22:03 AM  1000     11928   85.00   38.00    0.00    0.00  123.00     2  load_generator
11:22:03 AM  1000     11951    3.00    7.00    0.00    0.00   10.00     6  pidstat
11:22:03 AM     0     12175    0.00    4.00    0.00    1.00    4.00     2  kworker/u32:3-events_unbound

11:22:03 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:22:04 AM     0        17    0.00    1.00    0.00    0.00    1.00     0  ksoftirqd/0
11:22:04 AM  1000      2138    8.00    2.00    0.00    0.00   10.00     5  gnome-shell
11:22:04 AM  1000      3157    1.00    1.00    0.00    0.00    2.00     3  code
11:22:04 AM  1000      3862    0.00    1.00    0.00    0.00    1.00     7  firefox
11:22:04 AM  1000      4344    0.00    1.00    0.00    0.00    1.00     1  Privileged Cont
11:22:04 AM  1000      4391   50.00    1.00    0.00    1.00   51.00     1  Isolated Web Co
11:22:04 AM  1000      4400    0.00    1.00    0.00    0.00    1.00     7  Isolated Web Co
11:22:04 AM  1000      4529   24.00   26.00    0.00    0.00   50.00     5  gnome-terminal-
11:22:04 AM     0      8297    0.00    1.00    0.00    0.00    1.00     7  kworker/u32:1-events_unbound
11:22:04 AM     0      8804    0.00    5.00    0.00    0.00    5.00     3  kworker/u32:2-events_unbound
11:22:04 AM  1000     11667   10.00    2.00    0.00    1.00   12.00     7  gnome-control-c
11:22:04 AM  1000     11828   72.00   26.00    0.00    0.00   98.00     0  server
11:22:04 AM   122     11830    0.00    1.00    0.00    0.00    1.00     6  postgres
11:22:04 AM   122     11833    1.00    0.00    0.00    0.00    1.00     6  postgres
11:22:04 AM   122     11839    1.00    1.00    0.00    0.00    2.00     3  postgres
11:22:04 AM   122     11847    1.00    0.00    0.00    0.00    1.00     7  postgres
11:22:04 AM   122     11854    1.00    0.00    0.00    0.00    1.00     7  postgres
11:22:04 AM   122     11857    1.00    0.00    0.00    0.00    1.00     1  postgres
11:22:04 AM   122     11873    1.00    0.00    0.00    0.00    1.00     4  postgres
11:22:04 AM   122     11874    1.00    1.00    0.00    0.00    2.00     3  postgres
11:22:04 AM   122     11878    1.00    0.00    0.00    0.00    1.00     5  postgres
11:22:04 AM   122     11884    1.00    0.00    0.00    0.00    1.00     4  postgres
11:22:04 AM   122     11886    1.00    0.00    0.00    0.00    1.00     6  postgres
11:22:04 AM   122     11897    0.00    1.00    0.00    0.00    1.00     6  postgres
11:22:04 AM   122     11899    1.00    0.00    0.00    0.00    1.00     2  postgres
11:22:04 AM   122     11900    0.00    1.00    0.00    0.00    1.00     7  postgres
11:22:04 AM   122     11907    1.00    0.00    0.00    0.00    1.00     4  postgres
11:22:04 AM   122     11912    1.00    0.00    0.00    0.00    1.00     6  postgres
11:22:04 AM   122     11914    1.00    0.00    0.00    0.00    1.00     2  postgres
11:22:04 AM   122     11921    0.00    1.00    0.00    0.00    1.00     3  postgres
11:22:04 AM   122     11924    1.00    0.00    0.00    0.00    1.00     5  postgres
11:22:04 AM  1000     11928   86.00   35.00    0.00    0.00  121.00     2  load_generator
11:22:04 AM  1000     11951    4.00    5.00    0.00    0.00    9.00     6  pidstat
11:22:04 AM     0     12175    0.00    3.00    0.00    0.00    3.00     3  kworker/u32:3-events_unbound

11:22:04 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:22:05 AM     0        18    0.00    1.00    0.00    0.00    1.00     5  rcu_preempt
11:22:05 AM  1000      2138    5.00    3.00    0.00    0.00    8.00     5  gnome-shell
11:22:05 AM  1000      2798    0.00    1.00    0.00    0.00    1.00     2  xdg-desktop-por
11:22:05 AM  1000      3195    1.00    1.00    0.00    0.00    2.00     4  code
11:22:05 AM  1000      4529   28.00   23.00    0.00    1.00   51.00     3  gnome-terminal-
11:22:05 AM     0      7180    0.00    1.00    0.00    1.00    1.00     0  kworker/0:1-i915-unordered
11:22:05 AM  1000      7401    1.00    2.00    0.00    0.00    3.00     2  top
11:22:05 AM     0      8297    0.00    5.00    0.00    0.00    5.00     7  kworker/u32:1-events_unbound
11:22:05 AM     0      8804    0.00    3.00    0.00    0.00    3.00     6  kworker/u32:2-events_unbound
11:22:05 AM  1000     11667    9.00    2.00    0.00    0.00   11.00     6  gnome-control-c
11:22:05 AM  1000     11828   73.00   24.00    0.00    0.00   97.00     0  server
11:22:05 AM   122     11836    1.00    0.00    0.00    0.00    1.00     5  postgres
11:22:05 AM   122     11838    1.00    0.00    0.00    0.00    1.00     5  postgres
11:22:05 AM   122     11845    1.00    0.00    0.00    0.00    1.00     3  postgres
11:22:05 AM   122     11848    1.00    0.00    0.00    0.00    1.00     7  postgres
11:22:05 AM   122     11850    0.00    1.00    0.00    0.00    1.00     5  postgres
11:22:05 AM   122     11851    1.00    1.00    0.00    0.00    2.00     7  postgres
11:22:05 AM   122     11853    1.00    0.00    0.00    0.00    1.00     3  postgres
11:22:05 AM   122     11856    0.00    1.00    0.00    0.00    1.00     7  postgres
11:22:05 AM   122     11858    1.00    0.00    0.00    0.00    1.00     7  postgres
11:22:05 AM   122     11864    1.00    0.00    0.00    0.00    1.00     6  postgres
11:22:05 AM   122     11866    1.00    0.00    0.00    0.00    1.00     2  postgres
11:22:05 AM   122     11868    1.00    0.00    0.00    0.00    1.00     1  postgres
11:22:05 AM   122     11869    1.00    0.00    0.00    0.00    1.00     4  postgres
11:22:05 AM   122     11875    0.00    1.00    0.00    0.00    1.00     1  postgres
11:22:05 AM   122     11881    1.00    0.00    0.00    0.00    1.00     7  postgres
11:22:05 AM   122     11885    1.00    0.00    0.00    0.00    1.00     2  postgres
11:22:05 AM   122     11887    1.00    0.00    0.00    0.00    1.00     5  postgres
11:22:05 AM   122     11896    1.00    0.00    0.00    0.00    1.00     6  postgres
11:22:05 AM   122     11901    1.00    0.00    0.00    0.00    1.00     5  postgres
11:22:05 AM   122     11903    1.00    0.00    0.00    0.00    1.00     5  postgres
11:22:05 AM   122     11905    1.00    0.00    0.00    0.00    1.00     5  postgres
11:22:05 AM   122     11907    0.00    1.00    0.00    0.00    1.00     6  postgres
11:22:05 AM   122     11910    1.00    0.00    0.00    0.00    1.00     5  postgres
11:22:05 AM   122     11913    1.00    0.00    0.00    0.00    1.00     7  postgres
11:22:05 AM   122     11918    1.00    0.00    0.00    0.00    1.00     3  postgres
11:22:05 AM   122     11919    1.00    0.00    0.00    0.00    1.00     5  postgres
11:22:05 AM   122     11920    0.00    1.00    0.00    0.00    1.00     2  postgres
11:22:05 AM   122     11922    1.00    0.00    0.00    0.00    1.00     1  postgres
11:22:05 AM   122     11923    1.00    0.00    0.00    0.00    1.00     6  postgres
11:22:05 AM  1000     11928   83.00   35.00    0.00    0.00  118.00     2  load_generator
11:22:05 AM  1000     11951    2.00    4.00    0.00    0.00    6.00     2  pidstat
11:22:05 AM     0     12175    0.00    1.00    0.00    0.00    1.00     7  kworker/u32:3-i915

11:22:05 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:22:06 AM     0        18    0.00    1.00    0.00    0.00    1.00     7  rcu_preempt
11:22:06 AM     0       798    0.00    1.00    0.00    0.00    1.00     6  atopacctd
11:22:06 AM     0       859    0.00    1.00    0.00    0.00    1.00     6  wpa_supplicant
11:22:06 AM  1000      2138    4.00    2.00    0.00    0.00    6.00     7  gnome-shell
11:22:06 AM  1000      4400    1.00    0.00    0.00    0.00    1.00     2  Isolated Web Co
11:22:06 AM  1000      4529   25.00   25.00    0.00    0.00   50.00     4  gnome-terminal-
11:22:06 AM     0      7180    0.00    1.00    0.00    1.00    1.00     0  kworker/0:1-i915-unordered
11:22:06 AM     0      8297    0.00    5.00    0.00    0.00    5.00     1  kworker/u32:1-events_unbound
11:22:06 AM     0      8804    0.00    4.00    0.00    0.00    4.00     6  kworker/u32:2-events_unbound
11:22:06 AM  1000     11667    9.00    2.00    0.00    0.00   11.00     6  gnome-control-c
11:22:06 AM  1000     11828   72.00   26.00    0.00    0.00   98.00     0  server
11:22:06 AM   122     11829    1.00    1.00    0.00    0.00    2.00     5  postgres
11:22:06 AM   122     11830    1.00    0.00    0.00    0.00    1.00     1  postgres
11:22:06 AM   122     11831    1.00    0.00    0.00    0.00    1.00     4  postgres
