Linux 6.14.0-33-generic (revathy-Lenovo-ideapad-130-15IKB) 	11/20/2025 	_x86_64_	(8 CPU)

10:05:17 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:06:25 AM   122      7474    1.00    0.00    0.00    0.00    1.00     5  postgres
10:06:25 AM   122      7477    0.00    1.00    0.00    0.00    1.00     3  postgres
10:06:25 AM   122      7485    1.00    0.00    0.00    0.00    1.00     6  postgres
10:06:25 AM   122      7487    1.00    0.00    0.00    0.00    1.00     1  postgres
10:06:25 AM   122      7489    1.00    0.00    0.00    0.00    1.00     5  postgres
10:06:25 AM   122      7492    1.00    0.00    0.00    0.00    1.00     2  postgres
10:06:25 AM   122      7496    1.00    1.00    0.00    0.00    2.00     1  postgres
10:06:25 AM   122      7504    0.00    1.00    0.00    0.00    1.00     5  postgres
10:06:25 AM   122      7510    1.00    0.00    0.00    0.00    1.00     6  postgres
10:06:25 AM   122      7511    1.00    0.00    0.00    0.00    1.00     5  postgres
10:06:25 AM   122      7518    1.00    0.00    0.00    0.00    1.00     2  postgres
10:06:25 AM   122      7522    1.00    1.00    0.00    0.00    2.00     3  postgres
10:06:25 AM  1000      7542   65.00   28.00    0.00    0.00   93.00     2  load_generator
10:06:25 AM  1000      7548    4.00    5.00    0.00    0.00    9.00     4  pidstat

10:06:25 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:06:26 AM  1000      2138    1.00    0.00    0.00    0.00    1.00     7  gnome-shell
10:06:26 AM  1000      4400    0.00    1.00    0.00    0.00    1.00     2  Isolated Web Co
10:06:26 AM  1000      4529   23.00   16.00    0.00    0.00   39.00     5  gnome-terminal-
10:06:26 AM     0      7137    0.00    3.00    0.00    0.00    3.00     1  kworker/u32:0-events_unbound
10:06:26 AM     0      7183    0.00    3.00    0.00    0.00    3.00     4  kworker/u32:9-events_unbound
10:06:26 AM     0      7202    0.00    2.00    0.00    0.00    2.00     4  kworker/u32:27-events_unbound
10:06:26 AM  1000      7401    1.00    2.00    0.00    0.00    3.00     6  top
10:06:26 AM  1000      7427   54.00   21.00    0.00    0.00   75.00     0  server
10:06:26 AM   122      7439    1.00    0.00    0.00    0.00    1.00     2  postgres
10:06:26 AM   122      7443    1.00    0.00    0.00    0.00    1.00     1  postgres
10:06:26 AM   122      7448    1.00    0.00    0.00    0.00    1.00     2  postgres
10:06:26 AM   122      7453    0.00    1.00    0.00    0.00    1.00     5  postgres
10:06:26 AM   122      7456    0.00    1.00    0.00    0.00    1.00     6  postgres
10:06:26 AM   122      7464    1.00    0.00    0.00    0.00    1.00     6  postgres
10:06:26 AM   122      7467    0.00    1.00    0.00    0.00    1.00     1  postgres
10:06:26 AM   122      7469    1.00    0.00    0.00    0.00    1.00     5  postgres
10:06:26 AM   122      7470    0.00    1.00    0.00    0.00    1.00     5  postgres
10:06:26 AM   122      7472    1.00    0.00    0.00    0.00    1.00     5  postgres
10:06:26 AM   122      7476    1.00    0.00    0.00    0.00    1.00     1  postgres
10:06:26 AM   122      7479    1.00    0.00    0.00    0.00    1.00     5  postgres
10:06:26 AM   122      7482    1.00    0.00    0.00    0.00    1.00     1  postgres
10:06:26 AM   122      7486    1.00    0.00    0.00    0.00    1.00     3  postgres
10:06:26 AM   122      7488    1.00    0.00    0.00    0.00    1.00     5  postgres
10:06:26 AM   122      7490    1.00    0.00    0.00    0.00    1.00     5  postgres
10:06:26 AM   122      7512    1.00    0.00    0.00    0.00    1.00     6  postgres
10:06:26 AM  1000      7542   63.00   28.00    0.00    0.00   91.00     2  load_generator
10:06:26 AM  1000      7548    3.00    5.00    0.00    0.00    8.00     7  pidstat

10:06:26 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:06:27 AM     0        18    0.00    1.00    0.00    0.00    1.00     5  rcu_preempt
10:06:27 AM     0       371    1.00    1.00    0.00    0.00    2.00     6  systemd-udevd
10:06:27 AM     0       780    2.00    0.00    0.00    0.00    2.00     7  snapd
10:06:27 AM     0       788    1.00    0.00    0.00    0.00    1.00     2  systemd-logind
10:06:27 AM  1000      2138    3.00    2.00    0.00    0.00    5.00     4  gnome-shell
10:06:27 AM  1000      2331    0.00    1.00    0.00    0.00    1.00     4  gsd-power
10:06:27 AM  1000      3185    1.00    0.00    0.00    0.00    1.00     2  code
10:06:27 AM  1000      4391    1.00    0.00    0.00    0.00    1.00     2  Isolated Web Co
10:06:27 AM  1000      4529   24.00   18.00    0.00    0.00   42.00     4  gnome-terminal-
10:06:27 AM     0      7137    0.00    3.00    0.00    1.00    3.00     6  kworker/u32:0-events_unbound
10:06:27 AM     0      7183    0.00    1.00    0.00    0.00    1.00     5  kworker/u32:9-events_unbound
10:06:27 AM     0      7184    0.00    1.00    0.00    0.00    1.00     6  kworker/u32:10-events_unbound
10:06:27 AM     0      7202    0.00    3.00    0.00    0.00    3.00     7  kworker/u32:27-events_unbound
10:06:27 AM  1000      7427   57.00   21.00    0.00    0.00   78.00     0  server
10:06:27 AM   122      7428    1.00    1.00    0.00    0.00    2.00     1  postgres
10:06:27 AM   122      7444    1.00    0.00    0.00    0.00    1.00     7  postgres
10:06:27 AM   122      7450    1.00    0.00    0.00    0.00    1.00     2  postgres
10:06:27 AM   122      7451    1.00    0.00    0.00    0.00    1.00     2  postgres
10:06:27 AM   122      7452    0.00    1.00    0.00    0.00    1.00     6  postgres
10:06:27 AM   122      7460    1.00    0.00    0.00    0.00    1.00     3  postgres
10:06:27 AM   122      7461    1.00    0.00    0.00    0.00    1.00     3  postgres
10:06:27 AM   122      7463    1.00    0.00    0.00    0.00    1.00     2  postgres
10:06:27 AM   122      7471    1.00    0.00    0.00    0.00    1.00     2  postgres
10:06:27 AM   122      7480    1.00    0.00    0.00    0.00    1.00     5  postgres
10:06:27 AM   122      7482    0.00    1.00    0.00    0.00    1.00     2  postgres
10:06:27 AM   122      7491    1.00    0.00    0.00    0.00    1.00     3  postgres
10:06:27 AM   122      7494    1.00    0.00    0.00    0.00    1.00     2  postgres
10:06:27 AM   122      7499    1.00    0.00    0.00    0.00    1.00     2  postgres
10:06:27 AM   122      7501    1.00    0.00    0.00    0.00    1.00     4  postgres
10:06:27 AM   122      7508    1.00    0.00    0.00    0.00    1.00     6  postgres
10:06:27 AM   122      7514    1.00    0.00    0.00    0.00    1.00     6  postgres
10:06:27 AM   122      7516    1.00    0.00    0.00    0.00    1.00     6  postgres
10:06:27 AM   122      7520    0.00    1.00    0.00    0.00    1.00     3  postgres
10:06:27 AM  1000      7542   64.00   25.00    0.00    0.00   89.00     2  load_generator
10:06:27 AM  1000      7548    2.00    5.00    0.00    0.00    7.00     3  pidstat

10:06:27 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:06:28 AM  1000      3068    1.00    0.00    0.00    0.00    1.00     1  code
10:06:28 AM  1000      3157    1.00    0.00    0.00    0.00    1.00     6  code
10:06:28 AM  1000      3195    0.00    1.00    0.00    0.00    1.00     6  code
10:06:28 AM  1000      3862    1.00    1.00    0.00    0.00    2.00     5  firefox
10:06:28 AM  1000      4529   20.00   20.00    0.00    0.00   40.00     5  gnome-terminal-
10:06:28 AM     0      7137    0.00    3.00    0.00    0.00    3.00     6  kworker/u32:0-events_unbound
10:06:28 AM     0      7183    0.00    1.00    0.00    0.00    1.00     4  kworker/u32:9-events_unbound
10:06:28 AM     0      7202    0.00    3.00    0.00    0.00    3.00     7  kworker/u32:27-events_unbound
10:06:28 AM  1000      7427   55.00   20.00    0.00    0.00   75.00     0  server
10:06:28 AM   122      7433    1.00    0.00    0.00    0.00    1.00     1  postgres
10:06:28 AM   122      7435    0.00    1.00    0.00    0.00    1.00     5  postgres
10:06:28 AM   122      7436    1.00    0.00    0.00    0.00    1.00     2  postgres
10:06:28 AM   122      7437    1.00    0.00    0.00    0.00    1.00     7  postgres
10:06:28 AM   122      7445    1.00    0.00    0.00    0.00    1.00     6  postgres
10:06:28 AM   122      7449    1.00    0.00    0.00    0.00    1.00     5  postgres
10:06:28 AM   122      7450    0.00    1.00    0.00    0.00    1.00     1  postgres
10:06:28 AM   122      7454    1.00    1.00    0.00    0.00    2.00     7  postgres
10:06:28 AM   122      7483    0.00    1.00    0.00    0.00    1.00     6  postgres
10:06:28 AM   122      7489    1.00    0.00    0.00    0.00    1.00     1  postgres
10:06:28 AM   122      7493    1.00    0.00    0.00    0.00    1.00     5  postgres
10:06:28 AM   122      7495    0.00    1.00    0.00    0.00    1.00     3  postgres
10:06:28 AM   122      7498    1.00    0.00    0.00    0.00    1.00     5  postgres
10:06:28 AM   122      7499    0.00    1.00    0.00    0.00    1.00     2  postgres
10:06:28 AM   122      7511    0.00    1.00    0.00    0.00    1.00     6  postgres
10:06:28 AM   122      7518    0.00    1.00    0.00    0.00    1.00     2  postgres
10:06:28 AM   122      7521    1.00    0.00    0.00    0.00    1.00     5  postgres
10:06:28 AM  1000      7542   64.00   27.00    0.00    0.00   91.00     2  load_generator
10:06:28 AM  1000      7548    3.00    4.00    0.00    0.00    7.00     3  pidstat

10:06:28 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:06:29 AM     0        18    0.00    1.00    0.00    0.00    1.00     2  rcu_preempt
10:06:29 AM     0       691    0.00    1.00    0.00    0.00    1.00     0  irq/134-rtw88_pci
10:06:29 AM   101       759    2.00    0.00    0.00    0.00    2.00     1  dbus-daemon
10:06:29 AM     0       851    2.00    0.00    0.00    0.00    2.00     4  NetworkManager
10:06:29 AM     0       859    1.00    0.00    0.00    0.00    1.00     1  wpa_supplicant
10:06:29 AM  1000      2138    6.00    2.00    0.00    0.00    8.00     4  gnome-shell
10:06:29 AM  1000      2340    1.00    0.00    0.00    0.00    1.00     2  gsd-sharing
10:06:29 AM  1000      2699    0.00    1.00    0.00    0.00    1.00     4  xdg-desktop-por
10:06:29 AM  1000      3195    1.00    0.00    0.00    0.00    1.00     7  code
10:06:29 AM  1000      4391    1.00    0.00    0.00    0.00    1.00     2  Isolated Web Co
10:06:29 AM  1000      4407    1.00    0.00    0.00    0.00    1.00     2  Web Content
10:06:29 AM  1000      4529   23.00   16.00    0.00    0.00   39.00     6  gnome-terminal-
10:06:29 AM  1000      6605    0.00    1.00    0.00    0.00    1.00     4  nautilus
10:06:29 AM     0      6921    0.00    1.00    0.00    0.00    1.00     7  kworker/7:1-mm_percpu_wq
10:06:29 AM     0      7137    0.00    4.00    0.00    0.00    4.00     7  kworker/u32:0-events_unbound
10:06:29 AM     0      7184    0.00    2.00    0.00    0.00    2.00     2  kworker/u32:10-events_unbound
10:06:29 AM     0      7202    0.00    1.00    0.00    0.00    1.00     7  kworker/u32:27-events_unbound
10:06:29 AM  1000      7401    1.00    3.00    0.00    0.00    4.00     6  top
10:06:29 AM  1000      7427   53.00   22.00    0.00    0.00   75.00     0  server
10:06:29 AM   122      7432    1.00    0.00    0.00    0.00    1.00     1  postgres
10:06:29 AM   122      7434    1.00    0.00    0.00    0.00    1.00     5  postgres
10:06:29 AM   122      7438    1.00    0.00    0.00    0.00    1.00     5  postgres
10:06:29 AM   122      7442    1.00    0.00    0.00    0.00    1.00     2  postgres
10:06:29 AM   122      7453    1.00    0.00    0.00    0.00    1.00     3  postgres
10:06:29 AM   122      7456    1.00    0.00    0.00    0.00    1.00     5  postgres
10:06:29 AM   122      7463    0.00    1.00    0.00    0.00    1.00     2  postgres
10:06:29 AM   122      7465    1.00    0.00    0.00    0.00    1.00     1  postgres
10:06:29 AM   122      7468    1.00    0.00    0.00    0.00    1.00     6  postgres
10:06:29 AM   122      7469    1.00    0.00    0.00    0.00    1.00     5  postgres
10:06:29 AM   122      7472    1.00    0.00    0.00    0.00    1.00     5  postgres
10:06:29 AM   122      7474    1.00    0.00    0.00    0.00    1.00     1  postgres
10:06:29 AM   122      7478    1.00    0.00    0.00    0.00    1.00     6  postgres
10:06:29 AM   122      7488    1.00    0.00    0.00    0.00    1.00     4  postgres
10:06:29 AM   122      7493    0.00    1.00    0.00    0.00    1.00     2  postgres
10:06:29 AM   122      7497    1.00    0.00    0.00    0.00    1.00     1  postgres
10:06:29 AM   122      7500    1.00    0.00    0.00    0.00    1.00     3  postgres
10:06:29 AM   122      7515    1.00    0.00    0.00    0.00    1.00     5  postgres
10:06:29 AM   122      7520    1.00    0.00    0.00    0.00    1.00     3  postgres
10:06:29 AM  1000      7542   66.00   31.00    0.00    0.00   97.00     2  load_generator
10:06:29 AM  1000      7548    3.00    5.00    0.00    0.00    8.00     4  pidstat

10:06:29 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:06:30 AM   990       747    1.00    0.00    0.00    0.00    1.00     6  systemd-oomd
10:06:30 AM  1000      4400    1.00    0.00    0.00    0.00    1.00     7  Isolated Web Co
10:06:30 AM  1000      4529   20.00   18.00    0.00    0.00   38.00     3  gnome-terminal-
10:06:30 AM     0      7137    0.00    4.00    0.00    0.00    4.00     5  kworker/u32:0-events_unbound
10:06:30 AM     0      7184    0.00    4.00    0.00    0.00    4.00     3  kworker/u32:10-events_unbound
10:06:30 AM  1000      7427   51.00   22.00    0.00    0.00   73.00     0  server
10:06:30 AM   122      7428    1.00    0.00    0.00    0.00    1.00     2  postgres
10:06:30 AM   122      7431    1.00    0.00    0.00    0.00    1.00     5  postgres
10:06:30 AM   122      7438    0.00    1.00    0.00    0.00    1.00     5  postgres
10:06:30 AM   122      7440    1.00    0.00    0.00    0.00    1.00     2  postgres
10:06:30 AM   122      7441    1.00    1.00    0.00    0.00    2.00     2  postgres
10:06:30 AM   122      7458    1.00    0.00    0.00    0.00    1.00     7  postgres
10:06:30 AM   122      7459    1.00    0.00    0.00    0.00    1.00     2  postgres
10:06:30 AM   122      7462    1.00    0.00    0.00    0.00    1.00     4  postgres
10:06:30 AM   122      7466    1.00    0.00    0.00    0.00    1.00     5  postgres
10:06:30 AM   122      7470    1.00    0.00    0.00    0.00    1.00     6  postgres
10:06:30 AM   122      7475    1.00    1.00    0.00    0.00    2.00     1  postgres
10:06:30 AM   122      7477    1.00    0.00    0.00    0.00    1.00     1  postgres
10:06:30 AM   122      7480    0.00    1.00    0.00    0.00    1.00     5  postgres
10:06:30 AM   122      7483    1.00    0.00    0.00    0.00    1.00     6  postgres
10:06:30 AM   122      7485    1.00    0.00    0.00    0.00    1.00     7  postgres
10:06:30 AM   122      7495    1.00    0.00    0.00    0.00    1.00     3  postgres
10:06:30 AM   122      7505    1.00    0.00    0.00    0.00    1.00     5  postgres
10:06:30 AM   122      7506    1.00    0.00    0.00    0.00    1.00     3  postgres
10:06:30 AM   122      7507    1.00    0.00    0.00    0.00    1.00     5  postgres
10:06:30 AM   122      7512    1.00    0.00    0.00    0.00    1.00     1  postgres
10:06:30 AM   122      7513    1.00    0.00    0.00    0.00    1.00     5  postgres
10:06:30 AM   122      7516    0.00    1.00    0.00    0.00    1.00     5  postgres
10:06:30 AM   122      7518    1.00    0.00    0.00    0.00    1.00     1  postgres
10:06:30 AM   122      7519    1.00    0.00    0.00    0.00    1.00     5  postgres
10:06:30 AM   122      7521    0.00    1.00    0.00    0.00    1.00     5  postgres
10:06:30 AM  1000      7542   64.00   28.00    0.00    0.00   92.00     2  load_generator
10:06:30 AM  1000      7548    3.00    5.00    0.00    0.00    8.00     6  pidstat

10:06:30 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:06:31 AM     0         1    1.00    0.00    0.00    0.00    1.00     6  systemd
10:06:31 AM     0        18    0.00    1.00    0.00    0.00    1.00     7  rcu_preempt
10:06:31 AM   101       759    1.00    0.00    0.00    0.00    1.00     2  dbus-daemon
10:06:31 AM     0       789    1.00    0.00    0.00    0.00    1.00     6  thermald
10:06:31 AM  1000      2852    1.00    0.00    0.00    0.00    1.00     7  code
10:06:31 AM  1000      4529   21.00   20.00    0.00    0.00   41.00     3  gnome-terminal-
10:06:31 AM     0      7137    0.00    3.00    0.00    0.00    3.00     5  kworker/u32:0-events_unbound
10:06:31 AM     0      7184    0.00    2.00    0.00    0.00    2.00     6  kworker/u32:10-events_unbound
10:06:31 AM     0      7202    0.00    2.00    0.00    0.00    2.00     7  kworker/u32:27-events_unbound
10:06:31 AM  1000      7427   57.00   21.00    0.00    0.00   78.00     0  server
10:06:31 AM   122      7443    1.00    0.00    0.00    0.00    1.00     3  postgres
10:06:31 AM   122      7446    0.00    1.00    0.00    0.00    1.00     2  postgres
10:06:31 AM   122      7448    1.00    0.00    0.00    0.00    1.00     3  postgres
10:06:31 AM   122      7450    1.00    0.00    0.00    0.00    1.00     5  postgres
10:06:31 AM   122      7452    1.00    0.00    0.00    0.00    1.00     3  postgres
10:06:31 AM   122      7457    1.00    0.00    0.00    0.00    1.00     5  postgres
10:06:31 AM   122      7460    1.00    0.00    0.00    0.00    1.00     5  postgres
10:06:31 AM   122      7464    1.00    0.00    0.00    0.00    1.00     7  postgres
10:06:31 AM   122      7473    1.00    0.00    0.00    0.00    1.00     3  postgres
10:06:31 AM   122      7476    1.00    0.00    0.00    0.00    1.00     2  postgres
10:06:31 AM   122      7479    0.00    1.00    0.00    0.00    1.00     5  postgres
10:06:31 AM   122      7491    0.00    1.00    0.00    0.00    1.00     1  postgres
10:06:31 AM   122      7492    1.00    0.00    0.00    0.00    1.00     4  postgres
10:06:31 AM   122      7496    1.00    0.00    0.00    0.00    1.00     3  postgres
10:06:31 AM   122      7503    1.00    0.00    0.00    0.00    1.00     5  postgres
10:06:31 AM   122      7504    1.00    0.00    0.00    0.00    1.00     2  postgres
10:06:31 AM   122      7509    1.00    0.00    0.00    0.00    1.00     5  postgres
10:06:31 AM   122      7510    1.00    0.00    0.00    0.00    1.00     5  postgres
10:06:31 AM   122      7517    1.00    0.00    0.00    0.00    1.00     5  postgres
10:06:31 AM  1000      7542   56.00   28.00    0.00    0.00   84.00     2  load_generator
10:06:31 AM  1000      7548    2.00    4.00    0.00    0.00    6.00     6  pidstat
10:06:31 AM     0      7574    2.00    1.00    0.00    0.00    3.00     1  nm-dispatcher

10:06:31 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:06:32 AM  1000      2138    1.00    0.00    0.00    0.00    1.00     1  gnome-shell
10:06:32 AM  1000      3195    1.00    0.00    0.00    0.00    1.00     7  code
10:06:32 AM  1000      4529   24.00   17.00    0.00    1.00   41.00     6  gnome-terminal-
10:06:32 AM  1000      6605    1.00    0.00    0.00    0.00    1.00     1  nautilus
10:06:32 AM     0      7137    0.00    2.00    0.00    0.00    2.00     5  kworker/u32:0-events_unbound
10:06:32 AM     0      7184    0.00    3.00    0.00    0.00    3.00     1  kworker/u32:10-events_unbound
10:06:32 AM     0      7202    0.00    2.00    0.00    0.00    2.00     4  kworker/u32:27-events_unbound
10:06:32 AM  1000      7347    1.00    0.00    0.00    0.00    1.00     5  gjs
10:06:32 AM  1000      7401    2.00    2.00    0.00    0.00    4.00     6  top
10:06:32 AM  1000      7427   51.00   23.00    0.00    0.00   74.00     0  server
10:06:32 AM   122      7429    0.00    1.00    0.00    0.00    1.00     5  postgres
10:06:32 AM   122      7430    1.00    0.00    0.00    0.00    1.00     7  postgres
10:06:32 AM   122      7435    1.00    0.00    0.00    0.00    1.00     2  postgres
10:06:32 AM   122      7436    0.00    1.00    0.00    0.00    1.00     2  postgres
10:06:32 AM   122      7437    1.00    0.00    0.00    0.00    1.00     7  postgres
10:06:32 AM   122      7444    1.00    1.00    0.00    0.00    2.00     7  postgres
10:06:32 AM   122      7445    1.00    0.00    0.00    0.00    1.00     1  postgres
10:06:32 AM   122      7446    1.00    0.00    0.00    0.00    1.00     1  postgres
10:06:32 AM   122      7447    0.00    1.00    0.00    0.00    1.00     3  postgres
10:06:32 AM   122      7455    1.00    0.00    0.00    0.00    1.00     5  postgres
10:06:32 AM   122      7467    1.00    0.00    0.00    0.00    1.00     3  postgres
10:06:32 AM   122      7471    0.00    1.00    0.00    0.00    1.00     2  postgres
10:06:32 AM   122      7472    1.00    0.00    0.00    0.00    1.00     3  postgres
10:06:32 AM   122      7474    1.00    0.00    0.00    0.00    1.00     5  postgres
10:06:32 AM   122      7479    1.00    0.00    0.00    0.00    1.00     5  postgres
10:06:32 AM   122      7481    1.00    0.00    0.00    0.00    1.00     1  postgres
10:06:32 AM   122      7486    1.00    0.00    0.00    0.00    1.00     6  postgres
10:06:32 AM   122      7491    1.00    0.00    0.00    0.00    1.00     3  postgres
10:06:32 AM   122      7498    1.00    0.00    0.00    0.00    1.00     1  postgres
10:06:32 AM   122      7501    1.00    0.00    0.00    0.00    1.00     6  postgres
10:06:32 AM   122      7508    1.00    0.00    0.00    0.00    1.00     1  postgres
10:06:32 AM   122      7511    1.00    0.00    0.00    0.00    1.00     5  postgres
10:06:32 AM   122      7514    1.00    0.00    0.00    0.00    1.00     4  postgres
10:06:32 AM   122      7522    1.00    0.00    0.00    0.00    1.00     3  postgres
10:06:32 AM  1000      7542   65.00   29.00    0.00    0.00   94.00     2  load_generator
10:06:32 AM  1000      7548    4.00    6.00    0.00    0.00   10.00     4  pidstat

10:06:32 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:06:33 AM     0        18    0.00    0.99    0.00    0.00    0.99     5  rcu_preempt
10:06:33 AM  1000      2698    0.00    0.99    0.00    0.00    0.99     3  tracker-miner-f
10:06:33 AM  1000      2798    0.99    0.00    0.00    0.00    0.99     7  xdg-desktop-por
10:06:33 AM  1000      4529   20.79   17.82    0.00    0.00   38.61     4  gnome-terminal-
10:06:33 AM     0      7137    0.00    3.96    0.00    0.00    3.96     7  kworker/u32:0-events_unbound
10:06:33 AM     0      7184    0.00    3.96    0.00    0.00    3.96     3  kworker/u32:10-events_unbound
10:06:33 AM  1000      7427   54.46   20.79    0.00    0.00   75.25     0  server
10:06:33 AM   122      7436    0.99    0.00    0.00    0.00    0.99     2  postgres
10:06:33 AM   122      7440    0.99    0.00    0.00    0.00    0.99     7  postgres
10:06:33 AM   122      7447    0.99    0.00    0.00    0.00    0.99     1  postgres
10:06:33 AM   122      7449    0.99    0.00    0.00    0.00    0.99     7  postgres
10:06:33 AM   122      7456    0.99    0.00    0.00    0.00    0.99     3  postgres
10:06:33 AM   122      7461    0.99    0.00    0.00    0.00    0.99     2  postgres
10:06:33 AM   122      7463    0.99    0.00    0.00    0.00    0.99     2  postgres
10:06:33 AM   122      7465    0.99    0.00    0.00    0.00    0.99     3  postgres
10:06:33 AM   122      7470    0.99    0.00    0.00    0.00    0.99     5  postgres
10:06:33 AM   122      7480    0.99    0.00    0.00    0.00    0.99     5  postgres
10:06:33 AM   122      7482    0.99    0.00    0.00    0.00    0.99     2  postgres
10:06:33 AM   122      7484    0.99    0.00    0.00    0.00    0.99     1  postgres
10:06:33 AM   122      7487    0.99    0.00    0.00    0.00    0.99     2  postgres
10:06:33 AM   122      7488    0.99    0.00    0.00    0.00    0.99     3  postgres
10:06:33 AM   122      7490    0.99    0.00    0.00    0.00    0.99     1  postgres
10:06:33 AM   122      7493    0.99    0.00    0.00    0.00    0.99     5  postgres
10:06:33 AM   122      7498    0.00    0.99    0.00    0.00    0.99     1  postgres
10:06:33 AM   122      7499    0.99    0.00    0.00    0.00    0.99     2  postgres
10:06:33 AM  1000      7542   63.37   27.72    0.00    0.00   91.09     2  load_generator
10:06:33 AM  1000      7548    2.97    3.96    0.00    0.00    6.93     6  pidstat

10:06:33 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:06:34 AM     0       691    0.00    1.00    0.00    0.00    1.00     0  irq/134-rtw88_pci
10:06:34 AM  1000      2499    0.00    1.00    0.00    0.00    1.00     6  goa-identity-se
10:06:34 AM  1000      4344    1.00    0.00    0.00    0.00    1.00     7  Privileged Cont
10:06:34 AM  1000      4529   24.00   17.00    0.00    0.00   41.00     5  gnome-terminal-
10:06:34 AM     0      7137    0.00    3.00    0.00    0.00    3.00     3  kworker/u32:0-events_unbound
10:06:34 AM     0      7184    0.00    3.00    0.00    1.00    3.00     7  kworker/u32:10-events_unbound
10:06:34 AM  1000      7427   57.00   20.00    0.00    0.00   77.00     0  server
10:06:34 AM   122      7431    1.00    0.00    0.00    0.00    1.00     5  postgres
10:06:34 AM   122      7432    0.00    1.00    0.00    0.00    1.00     2  postgres
10:06:34 AM   122      7434    1.00    0.00    0.00    0.00    1.00     5  postgres
10:06:34 AM   122      7438    1.00    0.00    0.00    0.00    1.00     5  postgres
10:06:34 AM   122      7439    1.00    0.00    0.00    0.00    1.00     1  postgres
10:06:34 AM   122      7451    1.00    0.00    0.00    0.00    1.00     3  postgres
10:06:34 AM   122      7459    1.00    0.00    0.00    0.00    1.00     2  postgres
10:06:34 AM   122      7462    1.00    1.00    0.00    0.00    2.00     1  postgres
10:06:34 AM   122      7469    1.00    0.00    0.00    0.00    1.00     6  postgres
10:06:34 AM   122      7471    1.00    0.00    0.00    0.00    1.00     3  postgres
10:06:34 AM   122      7486    0.00    1.00    0.00    0.00    1.00     6  postgres
10:06:34 AM   122      7489    1.00    0.00    0.00    0.00    1.00     5  postgres
10:06:34 AM   122      7494    1.00    0.00    0.00    0.00    1.00     5  postgres
10:06:34 AM   122      7500    1.00    0.00    0.00    0.00    1.00     3  postgres
10:06:34 AM   122      7502    1.00    0.00    0.00    0.00    1.00     5  postgres
10:06:34 AM   122      7509    1.00    0.00    0.00    0.00    1.00     5  postgres
10:06:34 AM   122      7510    1.00    0.00    0.00    0.00    1.00     3  postgres
10:06:34 AM   122      7512    1.00    0.00    0.00    0.00    1.00     1  postgres
10:06:34 AM   122      7515    1.00    0.00    0.00    0.00    1.00     5  postgres
10:06:34 AM   122      7519    0.00    1.00    0.00    0.00    1.00     5  postgres
10:06:34 AM   122      7520    1.00    0.00    0.00    0.00    1.00     4  postgres
10:06:34 AM  1000      7542   64.00   26.00    0.00    0.00   90.00     2  load_generator
10:06:34 AM  1000      7548    4.00    4.00    0.00    0.00    8.00     6  pidstat

10:06:34 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:06:35 AM     0        18    0.00    1.00    0.00    0.00    1.00     7  rcu_preempt
10:06:35 AM     0        57    0.00    1.00    0.00    0.00    1.00     6  ksoftirqd/6
10:06:35 AM     0      1535    0.00    1.00    0.00    0.00    1.00     7  upowerd
10:06:35 AM  1000      2138    1.00    1.00    0.00    0.00    2.00     1  gnome-shell
10:06:35 AM  1000      3195    1.00    0.00    0.00    0.00    1.00     7  code
10:06:35 AM  1000      3862    1.00    0.00    0.00    0.00    1.00     3  firefox
10:06:35 AM  1000      4529   22.00   19.00    0.00    0.00   41.00     3  gnome-terminal-
10:06:35 AM     0      7044    0.00    1.00    0.00    0.00    1.00     6  kworker/6:2-events
10:06:35 AM     0      7137    0.00    5.00    0.00    0.00    5.00     5  kworker/u32:0-events_unbound
10:06:35 AM     0      7184    0.00    4.00    0.00    0.00    4.00     2  kworker/u32:10-events_unbound
10:06:35 AM  1000      7401    1.00    3.00    0.00    0.00    4.00     6  top
10:06:35 AM  1000      7427   53.00   22.00    0.00    0.00   75.00     0  server
10:06:35 AM   122      7429    1.00    0.00    0.00    0.00    1.00     5  postgres
10:06:35 AM   122      7432    1.00    0.00    0.00    0.00    1.00     3  postgres
10:06:35 AM   122      7433    1.00    0.00    0.00    0.00    1.00     1  postgres
10:06:35 AM   122      7454    1.00    0.00    0.00    0.00    1.00     2  postgres
10:06:35 AM   122      7455    1.00    0.00    0.00    0.00    1.00     1  postgres
10:06:35 AM   122      7457    1.00    0.00    0.00    0.00    1.00     5  postgres
10:06:35 AM   122      7464    1.00    0.00    0.00    0.00    1.00     7  postgres
10:06:35 AM   122      7468    1.00    0.00    0.00    0.00    1.00     1  postgres
10:06:35 AM   122      7476    1.00    0.00    0.00    0.00    1.00     2  postgres
